,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Reporting Type,Sex,Type of skill,Units
98573,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2015,13.13659,2015,Statistical Office of Montenegro,,C,G,FEMALE,EPRS,PERCENT
98574,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2015,16.33593,2015,Statistical Office of Montenegro,,C,G,MALE,EPRS,PERCENT
98575,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2015,61.01854,2015,Statistical Office of Montenegro,,C,G,FEMALE,CMFL,PERCENT
98576,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2015,25.75826,2015,Statistical Office of Montenegro,,C,G,MALE,SOFT,PERCENT
98577,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2016,32.46293,2016,Statistical Office of Montenegro,,C,G,MALE,SOFT,PERCENT
98578,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2016,18.42945,2016,Statistical Office of Montenegro,,C,G,FEMALE,EPRS,PERCENT
98579,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2016,68.23415,2016,Statistical Office of Montenegro,,C,G,MALE,TRAF,PERCENT
98580,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2016,1.60268,2016,Statistical Office of Montenegro,,C,G,MALE,PCPR,PERCENT
98581,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2016,28.66244,2016,Statistical Office of Montenegro,,C,G,BOTHSEX,SOFT,PERCENT
98582,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2016,70.81093,2016,Statistical Office of Montenegro,,C,G,MALE,CMFL,PERCENT
98583,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2016,1.8889,2016,Statistical Office of Montenegro,,C,G,FEMALE,PCPR,PERCENT
98584,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2016,23.55463,2016,Statistical Office of Montenegro,,C,G,MALE,EPRS,PERCENT
98585,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2016,65.03766,2016,Statistical Office of Montenegro,,C,G,FEMALE,CMFL,PERCENT
98586,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2016,60.88973,2016,Statistical Office of Montenegro,,C,G,FEMALE,TRAF,PERCENT
98587,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2016,65.574,2016,Statistical Office of Montenegro,,C,G,BOTHSEX,TRAF,PERCENT
98588,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2016,21.69829,2016,Statistical Office of Montenegro,,C,G,BOTHSEX,EPRS,PERCENT
98589,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2016,68.71985,2016,Statistical Office of Montenegro,,C,G,BOTHSEX,CMFL,PERCENT
98590,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2016,1.70635,2016,Statistical Office of Montenegro,,C,G,BOTHSEX,PCPR,PERCENT
98591,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2016,21.97011,2016,Statistical Office of Montenegro,,C,G,FEMALE,SOFT,PERCENT
98592,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2017,68.69031,2017,Statistical Office of Montenegro,,C,G,BOTHSEX,TRAF,PERCENT
98593,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2017,27.97952,2017,Statistical Office of Montenegro,,C,G,BOTHSEX,EPRS,PERCENT
98594,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2017,69.92245,2017,Statistical Office of Montenegro,,C,G,BOTHSEX,CMFL,PERCENT
98595,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2017,70.5068,2017,Statistical Office of Montenegro,,C,G,MALE,TRAF,PERCENT
98596,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2017,65.33091,2017,Statistical Office of Montenegro,,C,G,FEMALE,TRAF,PERCENT
98597,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2017,37.66047,2017,Statistical Office of Montenegro,,C,G,BOTHSEX,INST,PERCENT
98598,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2017,32.64936,2017,Statistical Office of Montenegro,,C,G,FEMALE,INST,PERCENT
98599,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2017,2.94093,2017,Statistical Office of Montenegro,,C,G,BOTHSEX,PCPR,PERCENT
98600,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2017,3.52089,2017,Statistical Office of Montenegro,,C,G,MALE,PCPR,PERCENT
98601,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2017,1.86835,2017,Statistical Office of Montenegro,,C,G,FEMALE,PCPR,PERCENT
98602,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2017,37.66047,2017,Statistical Office of Montenegro,,C,G,BOTHSEX,SOFT,PERCENT
98603,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2017,72.0088,2017,Statistical Office of Montenegro,,C,G,MALE,CMFL,PERCENT
98604,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2017,66.06395,2017,Statistical Office of Montenegro,,C,G,FEMALE,CMFL,PERCENT
98605,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2017,40.37007,2017,Statistical Office of Montenegro,,C,G,MALE,INST,PERCENT
98606,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2017,29.50158,2017,Statistical Office of Montenegro,,C,G,MALE,EPRS,PERCENT
98607,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2017,25.16464,2017,Statistical Office of Montenegro,,C,G,FEMALE,EPRS,PERCENT
98608,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2018,4.25667,2018,Statistical Office of Montenegro,,C,G,MALE,PCPR,PERCENT
98609,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2018,70.88759,2018,Statistical Office of Montenegro,,C,G,BOTHSEX,CMFL,PERCENT
98610,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2018,36.52894,2018,Statistical Office of Montenegro,,C,G,FEMALE,SOFT,PERCENT
98611,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2018,23.89559,2018,Statistical Office of Montenegro,,C,G,FEMALE,ARSP,PERCENT
98612,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2018,39.48999,2018,Statistical Office of Montenegro,,C,G,BOTHSEX,SOFT,PERCENT
98613,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2018,68.63082,2018,Statistical Office of Montenegro,,C,G,MALE,TRAF,PERCENT
98614,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2018,2.70364,2018,Statistical Office of Montenegro,,C,G,FEMALE,PCPR,PERCENT
98615,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2018,68.7777,2018,Statistical Office of Montenegro,,C,G,BOTHSEX,TRAF,PERCENT
98616,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2018,30.1068,2018,Statistical Office of Montenegro,,C,G,BOTHSEX,EPRS,PERCENT
98617,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2018,3.56127,2018,Statistical Office of Montenegro,,C,G,BOTHSEX,PCPR,PERCENT
98618,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2018,26.44406,2018,Statistical Office of Montenegro,,C,G,MALE,ARSP,PERCENT
98619,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2018,41.89096,2018,Statistical Office of Montenegro,,C,G,MALE,SOFT,PERCENT
98620,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2018,25.30292,2018,Statistical Office of Montenegro,,C,G,BOTHSEX,ARSP,PERCENT
98621,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2018,28.49707,2018,Statistical Office of Montenegro,,C,G,FEMALE,EPRS,PERCENT
98622,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2018,31.41204,2018,Statistical Office of Montenegro,,C,G,MALE,EPRS,PERCENT
98623,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2018,70.48556,2018,Statistical Office of Montenegro,,C,G,FEMALE,CMFL,PERCENT
98624,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2018,71.21362,2018,Statistical Office of Montenegro,,C,G,MALE,CMFL,PERCENT
98625,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2018,68.95883,2018,Statistical Office of Montenegro,,C,G,FEMALE,TRAF,PERCENT
98626,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2019,4.07242,2019,Statistical Office of Montenegro,,C,G,BOTHSEX,PCPR,PERCENT
98627,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2019,70.00787,2019,Statistical Office of Montenegro,,C,G,FEMALE,TRAF,PERCENT
98628,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2019,70.47272,2019,Statistical Office of Montenegro,,C,G,BOTHSEX,TRAF,PERCENT
98629,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2019,32.55773,2019,Statistical Office of Montenegro,,C,G,BOTHSEX,EPRS,PERCENT
98630,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2019,72.80101,2019,Statistical Office of Montenegro,,C,G,BOTHSEX,CMFL,PERCENT
98631,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2019,3.8138,2019,Statistical Office of Montenegro,,C,G,FEMALE,PCPR,PERCENT
98632,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2019,70.82865,2019,Statistical Office of Montenegro,,C,G,MALE,TRAF,PERCENT
98633,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2019,41.06751,2019,Statistical Office of Montenegro,,C,G,BOTHSEX,SOFT,PERCENT
98634,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2019,44.29289,2019,Statistical Office of Montenegro,,C,G,MALE,SOFT,PERCENT
98635,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2019,27.6625,2019,Statistical Office of Montenegro,,C,G,BOTHSEX,ARSP,PERCENT
98636,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2019,33.23606,2019,Statistical Office of Montenegro,,C,G,FEMALE,EPRS,PERCENT
98637,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2019,32.03874,2019,Statistical Office of Montenegro,,C,G,MALE,EPRS,PERCENT
98638,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2019,28.14758,2019,Statistical Office of Montenegro,,C,G,FEMALE,ARSP,PERCENT
98639,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2019,36.85147,2019,Statistical Office of Montenegro,,C,G,FEMALE,SOFT,PERCENT
98640,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2019,4.27028,2019,Statistical Office of Montenegro,,C,G,MALE,PCPR,PERCENT
98641,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",499,Montenegro,2019,27.29138,2019,Statistical Office of Montenegro,,C,G,MALE,ARSP,PERCENT
98642,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,9.61545,2014,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,,C,G,FEMALE,TRAF,PERCENT
98643,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,16.03274,2014,Agence Nationale de Réglementation des Télécommunications,,C,G,BOTHSEX,TRAF,PERCENT
98644,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,18.41151,2014,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,,C,G,MALE,PCPR,PERCENT
98645,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,10.45506,2014,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,,C,G,FEMALE,EPRS,PERCENT
98646,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,21.34183,2014,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,,C,G,MALE,EPRS,PERCENT
98647,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,28.76614,2014,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,,C,G,MALE,INST,PERCENT
98648,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,30.52115,2014,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,,C,G,FEMALE,CMFL,PERCENT
98649,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,24.91214,2014,Agence Nationale de Réglementation des Télécommunications,,C,G,BOTHSEX,EMAIL,PERCENT
98650,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,17.78633,2014,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,,C,G,FEMALE,EMAIL,PERCENT
98651,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,22.85883,2014,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,,C,G,MALE,TRAF,PERCENT
98652,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,17.33565,2014,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,,C,G,FEMALE,INST,PERCENT
98653,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,12.67929,2014,Agence Nationale de Réglementation des Télécommunications,,C,G,BOTHSEX,PCPR,PERCENT
98654,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,36.7644,2014,Agence Nationale de Réglementation des Télécommunications,,C,G,BOTHSEX,CMFL,PERCENT
98655,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,43.40537,2014,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,,C,G,MALE,CMFL,PERCENT
98656,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,41.286,2014,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,,C,G,MALE,COPA,PERCENT
98657,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,19.85665,2014,Agence Nationale de Réglementation des Télécommunications,,C,G,BOTHSEX,SOFT,PERCENT
98658,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,10.97201,2014,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,,C,G,FEMALE,ARSP,PERCENT
98659,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,32.4919,2014,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,,C,G,MALE,EMAIL,PERCENT
98660,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,14.2586,2014,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,,C,G,FEMALE,SOFT,PERCENT
98661,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,27.55529,2014,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,,C,G,FEMALE,COPA,PERCENT
98662,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,15.73042,2014,Agence Nationale de Réglementation des Télécommunications,,C,G,BOTHSEX,EPRS,PERCENT
98663,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,15.81742,2014,Agence Nationale de Réglementation des Télécommunications,,C,G,BOTHSEX,ARSP,PERCENT
98664,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,34.20872,2014,Agence Nationale de Réglementation des Télécommunications,,C,G,BOTHSEX,COPA,PERCENT
98665,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,25.81131,2014,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,,C,G,MALE,SOFT,PERCENT
98666,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,22.87447,2014,Agence Nationale de Réglementation des Télécommunications,,C,G,BOTHSEX,INST,PERCENT
98667,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,7.29037,2014,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,,C,G,FEMALE,PCPR,PERCENT
98668,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2014,20.9715,2014,AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS,,C,G,MALE,ARSP,PERCENT
98669,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2015,22.6,2015,Agence Nationale de Réglementation des Télécommunications,,C,G,BOTHSEX,SOFT,PERCENT
98670,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2015,25.5,2015,Agence Nationale de Réglementation des Télécommunications,,C,G,BOTHSEX,EMAIL,PERCENT
98671,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2015,10.26011,2015,Agence Nationale de Réglementation des Télécommunications (ANRT),,C,G,MALE,EPRS,PERCENT
98672,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2015,22.77297,2015,Agence Nationale de Réglementation des Télécommunications (ANRT),,C,G,FEMALE,EMAIL,PERCENT
98673,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2015,34.57485,2015,Agence Nationale de Réglementation des Télécommunications (ANRT),,C,G,MALE,COPA,PERCENT
98674,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2015,8.9,2015,Agence Nationale de Réglementation des Télécommunications,,C,G,BOTHSEX,EPRS,PERCENT
98675,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2015,22.91962,2015,Agence Nationale de Réglementation des Télécommunications (ANRT),,C,G,MALE,INST,PERCENT
98676,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2015,31.06536,2015,Agence Nationale de Réglementation des Télécommunications (ANRT),,C,G,FEMALE,CMFL,PERCENT
98677,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2015,7.56437,2015,Agence Nationale de Réglementation des Télécommunications (ANRT),,C,G,FEMALE,EPRS,PERCENT
98678,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2015,13.28,2015,Agence Nationale de Réglementation des Télécommunications (ANRT),,C,G,FEMALE,TRAF,PERCENT
98679,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2015,25.78828,2015,Agence Nationale de Réglementation des Télécommunications (ANRT),,C,G,MALE,SOFT,PERCENT
98680,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2015,28.67869,2015,Agence Nationale de Réglementation des Télécommunications (ANRT),,C,G,FEMALE,COPA,PERCENT
98681,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2015,39.61225,2015,Agence Nationale de Réglementation des Télécommunications (ANRT),,C,G,MALE,CMFL,PERCENT
98682,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2015,2.42797,2015,Agence Nationale de Réglementation des Télécommunications (ANRT),,C,G,MALE,PCPR,PERCENT
98683,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",504,Morocco,2015,18.56802,2015,Agence Nationale de Réglementation des Télécommunications (ANRT),,C,G,MALE,TRAF,PERCENT
