,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,Age,Nature,Reporting Type,Sex,Type of skill,Units
180222,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",513,Europe and Northern America,2020,80.93705,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,16-65,E,G,MALE,LITE,PERCENT
180223,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",513,Europe and Northern America,2020,82.48849,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,16-65,E,G,FEMALE,LITE,PERCENT
180224,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",513,Europe and Northern America,2020,77.449,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,16-65,E,G,MALE,NUME,PERCENT
180225,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",513,Europe and Northern America,2020,81.71277,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,16-65,E,G,BOTHSEX,LITE,PERCENT
180226,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",513,Europe and Northern America,2020,74.78229,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,16-65,E,G,FEMALE,NUME,PERCENT
180227,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",513,Europe and Northern America,2020,76.11565,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,16-65,E,G,BOTHSEX,NUME,PERCENT
180228,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",528,Netherlands,2012,84.0628,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,NUME,PERCENT
180229,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",528,Netherlands,2012,88.90971,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,NUME,PERCENT
180230,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",528,Netherlands,2012,86.49817,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,NUME,PERCENT
180231,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",528,Netherlands,2012,87.26343,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,LITE,PERCENT
180232,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",528,Netherlands,2012,88.05299,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180233,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",528,Netherlands,2012,88.83249,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,LITE,PERCENT
180234,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",554,New Zealand,2014,82.93007,2014,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,NUME,PERCENT
180235,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",554,New Zealand,2014,80.68818,2014,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,NUME,PERCENT
180236,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",554,New Zealand,2014,87.93475,2014,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180237,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",554,New Zealand,2014,87.43227,2014,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,LITE,PERCENT
180238,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",554,New Zealand,2014,78.59863,2014,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,NUME,PERCENT
180239,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",554,New Zealand,2014,88.40308,2014,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,LITE,PERCENT
180240,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",578,Norway,2012,87.33417,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,LITE,PERCENT
180241,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",578,Norway,2012,87.18051,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,NUME,PERCENT
180242,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",578,Norway,2012,87.57944,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,LITE,PERCENT
180243,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",578,Norway,2012,82.91172,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,NUME,PERCENT
180244,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",578,Norway,2012,87.45948,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180245,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",578,Norway,2012,85.09265,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,NUME,PERCENT
180246,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",604,Peru,2017,29.26231,2017,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180247,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",604,Peru,2017,27.50845,2017,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,LITE,PERCENT
180248,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",604,Peru,2017,24.63919,2017,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,NUME,PERCENT
180249,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",604,Peru,2017,31.00137,2017,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,LITE,PERCENT
180250,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",604,Peru,2017,20.92487,2017,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,NUME,PERCENT
180251,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",604,Peru,2017,28.32216,2017,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,NUME,PERCENT
180252,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",608,Philippines,2013,92.8,2013,"National Assessment (NA): Functional Literacy, Education and Mass Media Survey (FLEMMS); Proficient = Level 4, Level 3, Level 2, Level 1; Not Proficient = Level 0, Undetermined Data extracted on 13 April 2021.",16-65,C,G,MALE,LITE,PERCENT
180253,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",608,Philippines,2013,94.1,2013,"National Assessment (NA): Functional Literacy, Education and Mass Media Survey (FLEMMS); Proficient = Level 4, Level 3, Level 2, Level 1; Not Proficient = Level 0, Undetermined Data extracted on 13 April 2021.",16-65,C,G,BOTHSEX,LITE,PERCENT
180254,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",608,Philippines,2013,95.2,2013,"National Assessment (NA): Functional Literacy, Education and Mass Media Survey (FLEMMS); Proficient = Level 4, Level 3, Level 2, Level 1; Not Proficient = Level 0, Undetermined Data extracted on 13 April 2021.",16-65,C,G,FEMALE,LITE,PERCENT
180255,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",616,Poland,2012,76.88686,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,NUME,PERCENT
180256,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",616,Poland,2012,76.15065,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,NUME,PERCENT
180257,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",616,Poland,2012,78.65354,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,LITE,PERCENT
180258,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",616,Poland,2012,81.23129,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180259,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",616,Poland,2012,76.52266,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,NUME,PERCENT
180260,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",616,Poland,2012,83.75488,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,LITE,PERCENT
180261,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",643,Russian Federation,2012,84.6785,2012,The sample excludes the population of the Moscow municipal area. Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,LITE,PERCENT
180262,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",643,Russian Federation,2012,89.03955,2012,The sample excludes the population of the Moscow municipal area. Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,LITE,PERCENT
180263,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",643,Russian Federation,2012,86.95651,2012,The sample excludes the population of the Moscow municipal area. Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180264,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",643,Russian Federation,2012,85.84507,2012,The sample excludes the population of the Moscow municipal area. Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,NUME,PERCENT
180265,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",643,Russian Federation,2012,87.56813,2012,The sample excludes the population of the Moscow municipal area. Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,NUME,PERCENT
180266,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",643,Russian Federation,2012,83.96058,2012,The sample excludes the population of the Moscow municipal area. Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,NUME,PERCENT
180267,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",702,Singapore,2015,71.91429,2015,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,NUME,PERCENT
180268,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",702,Singapore,2015,73.631,2015,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180269,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",702,Singapore,2015,71.96958,2015,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,LITE,PERCENT
180270,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",702,Singapore,2015,75.32411,2015,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,LITE,PERCENT
180271,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",702,Singapore,2015,74.64986,2015,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,NUME,PERCENT
180272,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",702,Singapore,2015,69.22991,2015,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,NUME,PERCENT
180273,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",703,Slovakia,2012,88.07757,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,LITE,PERCENT
180274,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",703,Slovakia,2012,86.1926,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,NUME,PERCENT
180275,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",703,Slovakia,2012,88.3416,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180276,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",703,Slovakia,2012,88.60549,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,LITE,PERCENT
180277,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",703,Slovakia,2012,86.15921,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,NUME,PERCENT
180278,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",703,Slovakia,2012,86.22598,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,NUME,PERCENT
180279,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",704,Viet Nam,2012,95.1204,2012,Skills Towards Employability and Productivity (STEP) of World Bank Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180280,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",705,Slovenia,2015,74.08,2015,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,NUME,PERCENT
180281,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",705,Slovenia,2015,74.23352,2015,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,LITE,PERCENT
180282,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",705,Slovenia,2015,73.16683,2015,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,NUME,PERCENT
180283,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",705,Slovenia,2015,74.94648,2015,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,NUME,PERCENT
180284,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",705,Slovenia,2015,75.69128,2015,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,LITE,PERCENT
180285,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",705,Slovenia,2015,74.94328,2015,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180286,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",710,South Africa,2017,87.1,2017,National Assessment (NA): General Household Survey; Proficient = Completion of Grade 7 or Higher; Not Proficient = Completion up to Grade 7 Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180287,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",710,South Africa,2017,86.5,2017,National Assessment (NA): General Household Survey; Proficient = Completion of Grade 7 or Higher; Not Proficient = Completion up to Grade 8 Data extracted on 13 April 2021.,16-65,C,G,FEMALE,LITE,PERCENT
180288,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",710,South Africa,2017,87.7,2017,National Assessment (NA): General Household Survey; Proficient = Completion of Grade 7 or Higher; Not Proficient = Completion up to Grade 9 Data extracted on 13 April 2021.,16-65,C,G,MALE,LITE,PERCENT
180289,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",710,South Africa,2017,97.9,2017,"National Assessment (NA): General Household Survey; Proficient = No Difficulty, Some Difficulty, A lot of Difficulty (calculation for change in rand); Not Proficient = Unable to Do (calculation for change in rand) Data extracted on 13 April 2021.",16-65,C,G,BOTHSEX,NUME,PERCENT
180290,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",710,South Africa,2017,98.3,2017,"National Assessment (NA): General Household Survey; Proficient = No Difficulty, Some Difficulty, A lot of Difficulty (calculation for change in rand); Not Proficient = Unable to Do (calculation for change in rand) Data extracted on 13 April 2021.",16-65,C,G,MALE,NUME,PERCENT
180291,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",710,South Africa,2017,97.6,2017,"National Assessment (NA): General Household Survey; Proficient = No Difficulty, Some Difficulty, A lot of Difficulty (calculation for change in rand); Not Proficient = Unable to Do (calculation for change in rand) Data extracted on 13 April 2021.",16-65,C,G,FEMALE,NUME,PERCENT
180292,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",724,Spain,2012,73.48658,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,LITE,PERCENT
180293,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",724,Spain,2012,71.09713,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,LITE,PERCENT
180294,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",724,Spain,2012,65.53658,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,NUME,PERCENT
180295,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",724,Spain,2012,72.29756,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180296,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",724,Spain,2012,72.67068,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,NUME,PERCENT
180297,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",724,Spain,2012,69.12069,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,NUME,PERCENT
180298,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",747,Northern Africa and Western Asia,2020,59.91764,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,16-65,E,G,MALE,NUME,PERCENT
180299,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",747,Northern Africa and Western Asia,2020,51.22091,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,16-65,E,G,BOTHSEX,NUME,PERCENT
180300,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",747,Northern Africa and Western Asia,2020,55.83239,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,16-65,E,G,BOTHSEX,LITE,PERCENT
180301,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",747,Northern Africa and Western Asia,2020,51.86594,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,16-65,E,G,FEMALE,LITE,PERCENT
180302,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",747,Northern Africa and Western Asia,2020,59.79884,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,16-65,E,G,MALE,LITE,PERCENT
180303,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",747,Northern Africa and Western Asia,2020,42.52418,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,16-65,E,G,FEMALE,NUME,PERCENT
180304,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",752,Sweden,2012,87.50816,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,NUME,PERCENT
180305,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",752,Sweden,2012,87.42948,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,LITE,PERCENT
180306,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",752,Sweden,2012,85.29655,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,NUME,PERCENT
180307,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",752,Sweden,2012,86.01511,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,LITE,PERCENT
180308,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",752,Sweden,2012,86.73268,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180309,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",752,Sweden,2012,83.01901,2012,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,NUME,PERCENT
